file name,judge
תפ_53235-12-19.docx,ליאורה פרנקל
תפ_55217-12-19.docx,שאול אבינור
תפ_15997-02-20.docx,דנה אמיר
תפ_16449-02-20.docx,רון סולקין
תפ_16802-02-20.docx,ג'ויה סקפה שפירא
תפ_20393-02-20.docx,שאול אבינור
תפ_20403-02-20.docx,רות שפילברג כהן
תפ_22555-02-20.docx,סיגל אלבו
תפ_25137-02-20.docx,זהר דולב להמן
תפ_25852-02-20.docx,דוד שאול גבאי ריכטר
תפ_31306-02-20.docx,דוד שאול גבאי ריכטר
תפ_33834-02-20.docx,שמואל הרבסט
תפ_35543-02-20.docx,מוחמד חאג' יחיא
תפ_37166-02-20.docx,יוסי טורס
תפ_37265-02-20.docx,יוסי טורס
תפ_39612-02-20.docx,גיא אבנון
תפ_40512-02-20.docx,שרון לארי-בבלי
תפ_43524-02-20.docx,ענת חולתא
תפ_46735-02-20.docx,זהר דיבון סגל
תפ_49042-02-20.docx,גיא אבנון
תפ_50754-02-20.docx,אחסאן חלבי
תפ_1127-05-20.docx,אייל כהן
תפ_1417-05-20.docx,אילה אורן
תפ_2125-05-20.docx,שאול אבינור
תפ_2482-05-20.docx,אריה דורני-דורון
תפ_8304-05-20.docx,אריה דורני-דורון
תפ_11145-05-20.docx,דוד שאול גבאי ריכטר
תפ_15023-05-20.docx,איתי ברסלר-גונן
תפ_21052-05-20.docx,טל ענר
תפ_24139-05-20.docx,ארנון איתן
תפ_24296-05-20.docx,אריה דורני-דורון
תפ_25147-05-20.docx,שאול אבינור
תפ_27495-05-20.docx,רועי פרי
תפ_28746-05-20.docx,שאול אבינור
תפ_34079-05-20.docx,דרור קלייטמן
תפ_37932-05-20.docx,גיא אבנון
תפ_38680-05-20.docx,ענת חולתא
תפ_41088-05-20.docx,סימי פלג קימלוב
תפ_48357-05-20.docx,גיא אבנון
תפ_48893-05-20.docx,נועה חקלאי
תפ_51943-05-20.docx,רון סולקין
תפ_52552-05-20.docx,ארנון איתן
תפ_62866-06-20.docx,קרן וקסלר
תפ_63213-06-20.docx,מנחם מזרחי
תפ_66755-06-20.docx,גיא אבנון
תפ_67234-06-20.docx,ארז נוריאלי
תפ_70434-06-20.docx,דוד שאול גבאי ריכטר
תפ_70552-06-20.docx,עלאא מסארווה
תפק_70755-06-20.docx,אביטל חן
תפ_72369-06-20.docx,עלאא מסארווה
תפ_1169-07-20.docx,ליאורה אדלשטיין
תפ_7832-07-20.docx,אייל כהן
תפ_8287-07-20.docx,יוסי טורס
תפ_59578-12-21.docx,קרן וקסלר
תפ_906-01-22.docx,שמואל הרבסט
תפ_1245-01-22.docx,ג'ויה סקפה שפירא
תפ_1387-01-22.docx,גיל אדלמן
תפ_5464-01-22.docx,אלעזר ביאלין
תפ_16014-01-22.docx,אלכס אחטר
תפ_18584-01-22.docx,קרן וקסלר
תפ_21020-01-22.docx,ארז נוריאלי
תפ_21142-01-22.docx,זוהר דולב להמן
תפ_28615-01-22.docx,אלכס אחטר
תפ_33898-01-22.docx,אילה אורן
תפ_35813-01-22.docx,ארנון איתן
תפ_45270-01-22.docx,גיא אבנון
תפ_49244-01-22.docx,ארנון איתן
תפ_52282-01-22.docx,מירי הרט-ריץ
תפ_57425-01-22.docx,שרון לארי-בבלי
תפ_60681-01-22.docx,רון סולקין
תפ_64660-01-22.docx,שוש שטרית
תפ_66889-01-22.docx,נגה שמואלי מאייר
תפ_4632-02-22.docx,ארנון איתן
תפ_8061-02-22.docx,יוני לבני
תפ_8828-02-22.docx,דוד שאול גבאי ריכטר
תפ_10096-02-22.docx,ארנון איתן
תפ_13223-02-22.docx,שלמה בנג'ו
תפ_28435-02-22.docx,שאול אבינור
תפ_28656-02-22.docx,דוד שאול גבאי ריכטר
תפ_30678-02-22.docx,סימי פלג קימלוב
תפ_38014-02-22.docx,ארנון איתן
תפ_47113-02-22.docx,סימי פלג קימלוב
תפ_51149-02-22.docx,אבישי כהן
תפ_59274-02-22.docx,אילה אורן
תפ_60605-02-22.docx,קרן וקסלר
תפ_66877-03-22.docx,קרן וקסלר
תפ_66922-03-22.docx,זוהר דולב להמן
תפ_14460-04-22.docx,ארנון איתן
תפ_17921-04-22.docx,דוד שאול גבאי ריכטר
תפ_23498-04-22.docx,יוסי טורס
תפ_23659-04-22.docx,יוסי טורס
תפ_28766-04-22.docx,שוש שטרית
תפ_29877-04-22.docx,יניב בן הרוש
תפ_31867-04-22.docx,אריה דורני-דורון
תפ_33197-04-22.docx,אלכס אחטר
תפ_34018-04-22.docx,אורית קרץ
תפ_34188-04-22.docx,אריה דורני-דורון
תפ_34668-04-22.docx,שוש שטרית
תפ_42539-04-22.docx,דוד שאול גבאי ריכטר
תפ_42956-04-22.docx,ארז נוריאלי
תפ_50841-04-22.docx,שאול אבינור
תפ_7236-05-22.docx,גיא אבנון
תפ_8127-05-22.docx,נגה שמואלי-מאייר
תפ_12130-05-22.docx,ארנון איתן
תפ_19461-05-22.docx,גיא אבנון
תפ_20884-05-22.docx,שאול אבינור
תפ_24117-05-22.docx,גיא אבנון
תפ_25502-05-22.docx,ענת חולתא
תפ_25806-05-22.docx,סימי פלג קימלוב
תפ_27405-05-22.docx,ענת חולתא
תפ_29453-05-22.docx,איתן קורנהאוזר
תפ_31993-05-22.docx,סימי פלג קימלוב
תפ_32895-05-22.docx,ארנון איתן
תפ_33615-05-22.docx,מוחמד חאג' יחיא
תפ_35581-05-22.docx,אלעזר ביאלין
תפ_35742-05-22.docx,אריה דורני-דורון
תפ_50969-06-22.docx,יריב בן דוד
תפ_50979-06-22.docx,אריה דורני-דורון
תפ_52205-06-22.docx,יוסי טורס
תפ_52246-06-22.docx,ארנון איתן
תפ_54723-06-22.docx,אריה דורני-דורון
תפ_66040-06-22.docx,ענת חולתא
תפ_264-07-22.docx,דוד שאול גבאי ריכטר
תפ_9296-07-22.docx,אלכס אחטר
תפ_13113-07-22.docx,אילה אורן
תפ_13322-07-22.docx,ערן צברי
תפ_16406-07-22.docx,נגה שמואלי-מאייר
תפ_19469-07-22.docx,מריה פיקוס בוגדאנוב
תפ_19856-07-22.docx,שאול אבינור
תפ_20068-07-22.docx,שאול אבינור
תפ_22639-07-22.docx,יוסי טורס
תפ_53212-07-22.docx,אורית קרץ
תפ_57164-07-22.docx,אילה אורן
תפ_59577-07-22.docx,טל ענר
תפ_59618-07-22.docx,זהר דיבון סגל
תפ_63073-07-22.docx,אורית קרץ
תפ_1062-08-22.docx,גיל אדלמן
תפ_6988-08-22.docx,אורית קרץ
תפ_7221-08-22.docx,אריה דורני-דורון
תפ_7684-08-22.docx,אורית קרץ
תפ_9850-08-22.docx,אלכס אחטר
תפ_10095-08-22.docx,דוד שאול גבאי ריכטר
תפ_10902-08-22.docx,שוש שטרית
תפ_15783-08-22.docx,אורית קרץ
תפ_16218-08-22.docx,דוד שאול גבאי ריכטר
תפ_21724-08-22.docx,נעה תבור
תפ_21923-08-22.docx,דוד שאול גבאי ריכטר
תפ_24748-08-22.docx,יוסי טורס
תפ_44658-09-22.docx,גיל אדלמן
תפ_55487-09-22.docx,דוד שאול גבאי ריכטר
תפ_3122-10-22.docx,טל אוסטפלד נאוי
תפ_9649-10-22.docx,יוסי טורס
תפ_10410-10-22.docx,אריה דורני-דורון
תפ_13249-10-22.docx,נורית הרצמן אבי-יצחק
תפ_31746-10-22.docx,אלכס אחטר
תפ_35790-10-22.docx,אריה דורני-דורון
תפ_37997-10-22.docx,איתן קורנהאוזר
תפ_44878-10-22.docx,שרון ריבלין-אחאי
תפ_47589-10-22.docx,שמאי בקר
תפ_52751-10-22.docx,גיל אדלמן
תפ_56775-10-22.docx,איתן קורנהאוזר
תפ_2816-11-22.docx,טל אוסטפלד נאוי
תפ_4765-11-22.docx,שמואל הרבסט
תפ_8900-11-22.docx,סימי פלג קימלוב
תפ_9183-11-22.docx,כריסטינה חילו-אסעד
תפ_11680-11-22.docx,דוד שאול גבאי ריכטר
תפ_24278-11-22.docx,ארנון איתן
תפ_31177-11-22.docx,עלאא מסארווה
תפ_33986-11-22.docx,אלכס אחטר
תפ_35862-11-22.docx,גיא אבנון
תפ_37606-11-22.docx,שמואל הרבסט
תפ_38616-11-22.docx,שירלי דקל נוה
תפ_39424-11-22.docx,אושרית הובר היימן
תפ_39587-11-22.docx,נגה שמואלי-מאייר
תפ_41751-11-22.docx,שמואל הרבסט
תפ_44604-11-22.docx,שירלי דקל נוה
תפ_49832-11-22.docx,דוד שאול גבאי ריכטר
תפ_54838-11-22.docx,שמואל הרבסט
תפ_65068-11-22.docx,אורית קרץ
תפ_67911-11-22.docx,ענת יהב
תפ_43884-01-23.docx,אבישי כהן
תפ_44503-01-23.docx,אבישי כהן
תפ_46722-01-23.docx,יוסי טורס
תפ_48071-01-23.docx,יריב בן דוד
תפ_48751-01-23.docx,ענת חולתא
תפ_51953-01-23.docx,אבישי כהן
תפ_61720-01-23.docx,ענת יהב
תפ_62242-01-23.docx,אבישי כהן
תפ_62333-01-23.docx,אריה דורני-דורון
תפ_66114-01-23.docx,גיל אדלמן
תפ_66589-01-23.docx,רבקה גלט
תפ_68970-01-23.docx,אריה דורני-דורון
תפ_69561-01-23.docx,שמואל הרבסט
תפ_70576-01-23.docx,שוש שטרית
תפ_73261-01-23.docx,אבישי כהן
תפ_76171-01-23.docx,שלמה בנג'ו
תפ_76841-01-23.docx,יוסי טורס
תפ_1232-02-23.docx,שמואל הרבסט
תפ_4719-02-23.docx,זהר דולב להמן
תפ_8681-02-23.docx,שמואל הרבסט
תפ_14963-02-23.docx,ארנון איתן
תפ_21629-02-23.docx,שמואל הרבסט
תפ_28157-02-23.docx,ארנון איתן
תפ_32302-02-23.docx,שאול אבינור
תפ_41988-02-23.docx,דוד שאול גבאי ריכטר
תפ_56394-02-23.docx,דוד שאול גבאי ריכטר
תפ_56726-02-23.docx,שאול אבינור
תפ_57341-02-23.docx,ארנון איתן
תפ_67009-02-23.docx,דוד שאול גבאי ריכטר
תפ_1491-03-23.docx,סימי פלג קימלוב
תפ_1536-03-23.docx,שוש שטרית
תפ_3618-03-23.docx,סימי פלג קימלוב
תפ_18680-05-23.docx,זהר דיבון סגל
תפ_33240-05-23.docx,דוד שאול גבאי ריכטר
תפ_35151-05-23.docx,אילה אורן
תפ_39391-05-23.docx,אבישי כהן
תפ_45794-05-23.docx,גיל אדלמן
תפ_50864-05-23.docx,יריב בן דוד
תפ_57614-05-23.docx,שאול אבינור
תפ_72468-05-23.docx,דוד שאול גבאי ריכטר
תפ_12194-06-23.docx,שוש שטרית
תפ_15315-06-23.docx,ענת יהב
תפ_27512-06-23.docx,אבישי כהן
תפ_28122-06-23.docx,קרן וקסלר
תפ_44946-06-23.docx,טל אוסטפלד נאוי
תפ_50631-06-23.docx,שוש שטרית
תפ_1430-07-23.docx,גיל אדלמן
תפ_4078-07-23.docx,ענת יהב
תפ_7902-07-23.docx,רועי פרי
תפ_15927-07-23.docx,ארנון איתן
תפ_17998-07-23.docx,יוסי טורס
תפ_21503-07-23.docx,זהר דיבון סגל
תפ_23283-07-23.docx,אבישי כהן
תפ_26298-07-23.docx,טל תדמור-זמיר
תפ_36797-07-23.docx,זהר דולב להמן
תפ_45055-07-23.docx,יניב בן הרוש
תפ_51488-07-23.docx,ארנון איתן
תפ_61816-07-23.docx,מריה פיקוס בוגדאנוב
תפ_65292-07-23.docx,אבישי כהן
תפ_1582-08-23.docx,גיל אדלמן
תפ_21800-08-23.docx,מריה פיקוס בוגדאנוב
תפ_25150-08-23.docx,טל אוסטפלד נאוי
תפ_28473-08-23.docx,טל תדמור-זמיר
תפ_25810-10-23.docx,דוד שאול גבאי ריכטר
תפ_55287-10-23.docx,ארנון איתן
תפ_3376-11-23.docx,אביטל אמסלם- גלבוע
תפ_13519-11-23.docx,רועי פרי
תפ_20330-11-23.docx,טל ענר
תפ_38735-11-23.docx,טל תדמור-זמיר
תפ_38910-11-23.docx,רועי פרי
תפ_41597-11-23.docx,ארנון איתן
תפ_42118-11-23.docx,שוש שטרית
תפ_44070-11-23.docx,דוד שאול גבאי ריכטר
תפ_50777-11-23.docx,זהר דיבון סגל
תפ_57006-11-23.docx,יניב בן הרוש
תפ_13704-12-23.docx,יריב בן דוד
תפ_13905-12-23.docx,ארנון איתן
תפ_26004-12-23.docx,טל ענר
תפ_29373-12-23.docx,אלכס אחטר
תפ_32586-12-23.docx,שמואל הרבסט
תפ_43174-12-23.docx,דורית סבן נוי
תפ_45593-12-23.docx,דוד שאול גבאי ריכטר
תפ_46315-12-23.docx,מריה פיקוס בוגדאנוב
תפ_52876-12-23.docx,ארנון איתן
תפ_60450-12-23.docx,יוסי טורס
תפ_3818-01-24.docx,מריה פיקוס בוגדאנוב
תפ_7244-01-24.docx,אבישי כהן
תפ_9804-01-24.docx,קרן וקסלר
תפ_16800-01-24.docx,מריה פיקוס בוגדאנוב
תפ_26596-01-24.docx,רון סולקין
תפ_33658-01-24.docx,זהר דולב להמן
תפ_34255-01-24.docx,יריב בן דוד
תפ_40892-01-24.docx,ארנון איתן
תפ_57185-01-24.docx,יוסי טורס
תפ_11191-03-24.docx,אלכס אחטר
תפ_15972-03-24.docx,אבישי כהן
תפ_18327-03-24.docx,יוסי טורס
תפ_62278-03-24.docx,יוסי טורס
תפ_63295-03-24.docx,אבי וסטרמן
תפ_8222-04-24.docx,אבישי כהן
תפ_10931-04-24.docx,אבישי כהן
תפ_19618-04-24.docx,אבישי כהן
תפ_38700-04-24.docx,ערן צברי
תפ_40886-04-24.docx,גיל אדלמן
תפ_45160-04-24.docx,הישאם אבו שחאדה
תפ_49387-04-24.docx,יוסי טורס
תפ_13935-05-24.docx,אבישי כהן
תפ_28565-05-24.docx,גיל אדלמן
תפ_34232-05-24.docx,גיל אדלמן
תפ_34581-05-24.docx,גיל אדלמן
תפ_34888-05-24.docx,ג'ויה סקפה שפירא
תפ_46424-05-24.docx,גיל אדלמן
תפ_56285-05-24.docx,מריה פיקוס בוגדאנוב
תפ_63652-05-24.docx,יוסי טורס
תפ_63737-05-24.docx,יוסי טורס
תפ_35571-06-24.docx,שוש שטרית
תפ_61299-06-24.docx,ציון סהראי
תפ_12010-07-24.docx,ערן צברי
תפ_12012-07-24.docx,ערן צברי
תפ_25053-07-24.docx,יוסי טורס
תפ_25537-07-24.docx,אבישי כהן
תפ_56936-07-24.docx,אבישי כהן
תפ_57250-07-24.docx,יוכי ספיר
תפ_70717-07-24.docx,מריה פיקוס בוגדאנוב
תפ_75842-07-24.docx,ארן צברי
תפ_79589-07-24.docx,ענבל הוכמן-אמויאל
תפ_8440-07-20.docx,עלאא מסארווה
תפ_12748-07-20.docx,אילה אורן
תפ_18049-07-20.docx,ענת חולתא
תפ_19410-07-20.docx,מנחם מזרחי
תפ_23338-07-20.docx,אביחי דורון
תפ_24243-07-20.docx,עמית מיכלס
תפ_24358-07-20.docx,פאול שטרק
תפ_27213-07-20.docx,דוד שאול גבאי ריכטר
תפ_27373-07-20.docx,גיל אדלמן
תפ_28173-07-20.docx,שרון לארי-בבלי
תפ_30702-07-20.docx,סימי פלג קימלוב
תפ_32174-07-20.docx,ארז נוריאלי
תפ_32597-07-20.docx,גיא אבנון
תפ_32709-07-20.docx,עלאא מסארווה
תפ_34771-07-20.docx,אפרת פינק
תפ_40097-07-20.docx,ירון מינטקביץ
תפ_40199-07-20.docx,שאול אבינור
תפ_46177-07-20.docx,שמואל הרבסט
תפ_56355-07-20.docx,רון סולקין
תפ_56694-07-20.docx,קרן וקסלר
תפ_64753-07-20.docx,עלאא מסארווה
תפ_68973-07-20.docx,דוד שאול גבאי ריכטר
תפ_69400-07-20.docx,זהר דולב להמן
תפ_70274-07-20.docx,ליאורה אדלשטיין
תפ_4606-08-20.docx,זוהר דולב להמן
תפ_8510-08-20.docx,שאול אבינור
תפ_24302-08-20.docx,מוחמד חאג' יחיא
תפ_28954-08-20.docx,ענת חולתא
תפ_33015-08-20.docx,דוד שאול גבאי ריכטר
תפ_36602-08-20.docx,שושנה פיינסוד-כהן
תפ_49845-08-20.docx,נועה חקלאי
תפ_52348-08-20.docx,שלמה בנג'ו
תפ_52729-08-20.docx,שאול אבינור
תפ_54068-08-20.docx,יריב בן דוד
תפ_54327-08-20.docx,אביב שרון
תפ_56566-08-20.docx,אחינעם צוריאל
תפ_59571-08-20.docx,מנחם מזרחי
תפ_59947-08-20.docx,גיא אבנון
תפ_60427-08-20.docx,דוד שאול גבאי ריכטר
תפ_1390-09-20.docx,שמואל הרבסט
תפ_3503-09-20.docx,רון סולקין
תפ_6316-09-20.docx,אילה אורן
תפ_10229-09-20.docx,ארנון איתן
תפ_11765-09-20.docx,ג'ויה סקפה שפירא
תפ_22577-09-20.docx,יניב בן הרוש
תפ_28913-09-20.docx,איתי הרמלין
תפ_28931-09-20.docx,רות שפילברג כהן
תפ_32765-09-20.docx,מנחם מזרחי
תפ_36849-09-20.docx,מיטל חלפון-נזריאן
תפ_43084-09-20.docx,זהר דיבון סגל
תפ_57378-09-20.docx,ג'ויה סקפה שפירא
תפ_58979-09-20.docx,שמואל רבסט
תפ_8960-10-20.docx,שמואל הרבסט
תפ_9582-10-20.docx,שמואל הרבסט
תפ_14941-10-20.docx,קרן וקסלר
תפ_19830-10-20.docx,נגה שמואלי-מאייר
תפ_20264-10-20.docx,דוד שאול גבאי ריכטר
תפ_22830-10-20.docx,מנחם מזרחי
תפ_26868-10-20.docx,יניב בן הרוש
תפ_27605-10-20.docx,דוד שאול גבאי ריכטר
תפ_34753-10-20.docx,ענת חולתא
תפ_34839-10-20.docx,דוד שאול גבאי ריכטר
תפ_37062-10-20.docx,אורית קנטור
תפ_37282-10-20.docx,דרור קלייטמן
תפ_40920-10-20.docx,יניב בן הרוש
תפ_44550-10-20.docx,גיל אדלמן
תפ_56754-10-20.docx,יוסי טורס
תפ_59619-10-20.docx,עדי יעקובוביץ
תפ_60606-10-20.docx,אדנקו סבחת-חיימוביץ
תפ_61370-10-20.docx,זהר דיבון סגל
תפ_5496-11-20.docx,ארנון איתן
תפ_14642-11-20.docx,טל אוסטפלד נאוי
תפ_14693-11-20.docx,אילה אורן
תפ_15063-11-20.docx,רון סולקין
תפ_15208-11-20.docx,נועה חקלאי
תפ_18145-11-20.docx,גיא אבנון
תפ_22297-11-20.docx,רון סולקין
תפ_31596-11-20.docx,דרור קלייטמן
תפ_32486-11-20.docx,רון סולקין
תפ_45623-11-20.docx,זהר דולב להמן
תפ_48974-11-20.docx,עלאא מסארווה
תפ_57105-11-20.docx,עלאא מסארווה
תפ_68386-11-20.docx,יניב בן הרוש
תפ_68456-11-20.docx,יניב בן הרוש
תפ_68645-11-20.docx,ענת חולתא
תפ_69281-11-20.docx,זהר דיבון סגל
תפ_69899-11-20.docx,שוש שטרית
תפ_70374-11-20.docx,זוהר דיבון סגל
תפ_3919-12-20.docx,יוסי טורס
תפ_7053-12-20.docx,דרור קלייטמן
תפ_10494-12-20.docx,דוד שאול גבאי ריכטר
תפ_10596-12-20.docx,רון סולקין
תפ_14193-12-20.docx,שאול אבינור
תפ_14751-12-20.docx,רון סולקין
תפ_16715-12-20.docx,ליאורה אדלשטיין
תפ_20931-12-20.docx,ענת חולתא
תפ_24379-12-20.docx,טל ענר
תפ_35876-12-20.docx,ליאת שמיר הירש
תפ_7858-02-21.docx,נגה שמואלי-מאייר
תפ_9733-02-21.docx,דרור קלייטמן
תפ_12904-02-21.docx,מיטל חלפון-נזריאן
תפ_13412-02-21.docx,דוד שאול גבאי ריכטר
תפ_16363-02-21.docx,שושנה פיינסוד-כהן
תפ_16419-02-21.docx,עדי יעקובוביץ
תפ_21561-02-21.docx,מיטל חלפון-נזריאן
תפ_22206-02-21.docx,נעה תבור
תפ_30551-02-21.docx,יניב בן הרוש
תפ_30913-02-21.docx,ענת חולתא
תפ_31177-02-21.docx,דוד שאול גבאי ריכטר
תפ_34752-02-21.docx,ארז נוריאלי
תפ_39690-02-21.docx,דוד שאול גבאי ריכטר
תפ_40908-02-21.docx,אילה אורן
תפ_43480-02-21.docx,יניב בן הרוש
תפ_43911-02-21.docx,קרן וקסלר
תפ_43978-02-21.docx,זהר דיבון סגל
תפ_50474-02-21.docx,רון סולקין
תפ_55654-02-21.docx,שמואל הרבסט
תפ_57960-02-21.docx,אורית קליינפלד
תפ_59017-02-21.docx,יניב בן הרוש
תפ_56850-03-21.docx,שאול אבינור
תפ_59067-03-21.docx,שוש שטרית
תפ_380-04-21.docx,שמואל הרבסט
תפ_2043-04-21.docx,אביחי דורון
תפ_3526-04-21.docx,נגה שמואלי מאייר
תפ_8689-04-21.docx,יוסי טורס
תפ_8995-04-21.docx,זהר דולב להמן
תפ_13525-04-21.docx,דוד שאול גבאי ריכטר
תפ_20454-04-21.docx,אביחי דורון
תפ_23443-04-21.docx,ארנון איתן
תפ_24763-04-21.docx,שאול אבינור
תפ_26153-04-21.docx,דוד שאול גבאי ריכטר
תפ_30013-04-21.docx,אלכס אחטר
תפ_30806-04-21.docx,טל אוסטפלד נאוי
תפ_31837-04-21.docx,רועי פרי
תפ_45489-04-21.docx,אייל כהן
תפ_49293-04-21.docx,ענת חולתא
תפ_50729-04-21.docx,אחינעם צוריאל
תפ_51938-04-21.docx,שוש שטרית
תפ_24516-06-21.docx,יריב בן דוד
תפ_24771-06-21.docx,רון סולקין
תפ_27819-06-21.docx,זאיד פלאח
תפ_31736-06-21.docx,גיל אדלמן
תפ_39568-06-21.docx,ארנון איתן
תפ_44279-06-21.docx,ארז נוריאלי
תפ_49910-06-21.docx,יריב בן דוד
תפ_55331-06-21.docx,זוהר דיבון סגל
תפ_56293-06-21.docx,אילה אורן
תפ_58562-06-21.docx,ענת יהב
תפ_59284-06-21.docx,דוד שאול גבאי ריכטר
תפ_1873-07-21.docx,נעה תבור
תפ_16332-07-21.docx,שוש שטרית
תפ_16379-07-21.docx,דוד שאול גבאי ריכטר
תפ_17701-07-21.docx,סימי פלג קימלוב
תפ_21339-07-21.docx,ארנון איתן
תפ_31735-07-21.docx,ארנון איתן
תפ_40686-07-21.docx,הישאם אבו שחאדה
תפ_45996-07-21.docx,מיטל חלפון-נזריאן
תפ_48404-07-21.docx,רות שפילברг כהן
תפ_17898-09-21.docx,טל אוסטפלד נאוי
תפ_22371-09-21.docx,גיל אדלמן
תפ_26526-09-21.docx,ענת חולתא
תפ_32179-09-21.docx,שמואל הרבסט
תפ_33522-09-21.docx,אבישי כהן
תפ_35204-09-21.docx,מיטל חלפון-נזריאן
תפ_38764-09-21.docx,איתן קורנהאוזר
תפ_42879-09-21.docx,אלעזר ביאלין
תפ_1064-10-21.docx,אילה אורן
תפ_3092-10-21.docx,זהר דיבון סגל
תפ_4559-10-21.docx,ערן זלר
תפ_5188-10-21.docx,אלכס אחטר
תפ_8887-10-21.docx,זוהר דולב להמן
תפ_13549-10-21.docx,שוש שטרית
תפ_15475-10-21.docx,אריה דורני-דורון
תפ_15587-10-21.docx,ארנון איתן
תפ_17415-10-21.docx,סימי פלג קימלוב
תפ_19908-10-21.docx,מוחמד חאג' יחיא
תפ_24858-10-21.docx,דוד שאול גבאי ריכטר
תפ_27743-10-21.docx,טל ענר
תפ_27790-10-21.docx,יניב בן הרוש
תפ_30884-10-21.docx,דוד שאול גבאי ריכטר
תפ_34898-10-21.docx,דוד שאול גבאי ריכטר
תפ_35051-10-21.docx,רון סולקין
תפ_35938-10-21.docx,אריה דורני-דורון
תפ_51336-10-21.docx,דוד שאול גבאי ריכטר
תפ_53452-10-21.docx,שמואל הרבסט
תפ_55444-10-21.docx,טל אוסטפלד נאוי
תפ_61718-10-21.docx,גיל אדלמן
תפ_62155-10-21.docx,איתן קורנהאוזר
תפ_67473-10-21.docx,ארנון איתן
תפ_69325-10-21.docx,קרן וקסלר
תפ_71830-10-21.docx,ארנון איתן
תפ_1197-11-21.docx,ארנון איתן
תפ_4730-11-21.docx,רון סולקין
תפ_5072-11-21.docx,רון סולקין
תפ_9225-11-21.docx,אריה דורני-דורון
תפ_9844-11-21.docx,אביב שרון
תפ_9851-11-21.docx,אילה אורן
תפ_10108-11-21.docx,זהר דיבון סגל
תפ_12672-11-21.docx,רון סולקין
תפ_22978-11-21.docx,דרור קלייטמן
תפ_24989-11-21.docx,גיא אבנון
תפ_27402-11-21.docx,שלומית בן יצחק
תפ_31170-11-21.docx,אורית קרץ
תפ_43482-11-21.docx,איתן קורנהאוזר
תפ_44015-11-21.docx,נגה שמואלי-מאייר
תפ_47780-11-21.docx,גיא אבנון
תפ_50913-11-21.docx,דוד שאול גבאי ריכטר
תפ_51006-11-21.docx,אלכס אחטר
תפ_51259-11-21.docx,יוסי טורס
תפ_54351-11-21.docx,יוסי טורס
תפ_55324-11-21.docx,יוסי טורס
תפ_61258-11-21.docx,שוש שטרית
תפ_65310-11-21.docx,ג'ויה סקפה שפירא
תפ_65399-11-21.docx,דוד שאול גבאי ריכטר
תפ_67545-11-21.docx,ארנון איתן
תפ_68166-11-21.docx,אבישי כהן
תפ_5043-12-21.docx,אביחי דורון
תפ_8330-12-21.docx,אורית קרץ
תפ_9111-12-21.docx,ארנון איתן
תפ_10560-12-21.docx,אריה דורני-דורון
תפ_10788-12-21.docx,אריה דורני-דורון
תפ_13583-12-21.docx,נגה שמואלי-מאייר
תפ_14236-12-21.docx,ארז נוריאלי
תפ_14611-12-21.docx,נגה שמואלי-מאייר
תפ_16952-12-21.docx,יניב בן הרוש
תפ_17541-12-21.docx,אילה אורן
תפ_20161-12-21.docx,ענת יהב
תפ_27149-12-21.docx,דוד שאול גבאי ריכטר
תפ_30558-12-21.docx,שאול אבינור
תפ_41970-12-21.docx,שמואל הרבסט
תפ_52204-12-21.docx,אריה דורני-דורון
תפ_55335-12-21.docx,אריה דורני-דורון
תפ_56094-12-21.docx,נגה שמואלי מאייר
תפ_893-03-22.docx,זהר דולב להמן
תפ_1436-03-22.docx,דוד שאול גבאי ריכטר
תפ_3952-03-22.docx,ארנון איתן
תפ_7486-03-22.docx,מיטל חלפון-נזריאן
תפ_8613-03-22.docx,ארנון איתן
תפ_10427-03-22.docx,זהר דולב להמן
תפ_17242-03-22.docx,נגה שמואלי-מאייר
תפ_35208-03-22.docx,סימי פלג קימלוב
תפ_36891-03-22.docx,שאול אבינור
תפ_40650-03-22.docx,יוני לבני
תפ_44211-03-22.docx,בן ציון קבלר
תפ_50680-03-22.docx,יוסי טורס
תפ_54141-03-22.docx,טל ענר
תפ_60760-03-22.docx,יוסי טורס
תפ_62924-03-22.docx,דוד שאול גבאי ריכטר
תפ_65302-03-22.docx,אלכס אחטר
תפ_36033-05-22.docx,זהר דולב להמן
תפ_39259-05-22.docx,זוהר דולב להמן
תפ_39333-05-22.docx,שאול אבינור
תפ_49210-05-22.docx,סימי פלג קימלוב
תפ_57705-05-22.docx,ענת יהב
תפ_59800-05-22.docx,דורית סבן נוי
תפ_60015-05-22.docx,אילה אורן
תפ_60855-05-22.docx,אריה דורני-דורון
תפ_64772-05-22.docx,רון סולקין
תפ_1852-06-22.docx,ארנון איתן
תפ_8917-06-22.docx,שוש שטרית
תפ_14663-06-22.docx,שוש שטרית
תפ_17995-06-22.docx,אריה דורני-דורון
תפ_27416-06-22.docx,שוש שטרית
תפ_27553-06-22.docx,עלאא מסארווה
תפ_34824-06-22.docx,אבישי כהן
תפ_40167-06-22.docx,איתי הרמלין
תפ_43840-06-22.docx,גיא אבנון
תפ_44163-06-22.docx,יוסי טורס
תפ_41815-08-22.docx,ציון סהראי
תפ_54179-08-22.docx,ארנון איתן
תפ_59888-08-22.docx,שמאי בקר
תפ_60753-08-22.docx,איתן קורנהאוזר
תפ_6749-09-22.docx,ארנון איתן
תפ_13836-09-22.docx,טל ענר
תפ_18455-09-22.docx,רבקה גלט
תפ_22021-09-22.docx,ארנון איתן
